symbol,as_of_date,available_date,market_cap_cr,source,filing_id,loaded_at
LGHL,2026-05-28,2026-05-28,1165.383796005,CALCULATED_QUARTERLY_SHARES,SHP_1655880_21042026122721,2026-08-18 17:58:30
LIBAS,2026-05-28,2026-05-28,32.899630473,CALCULATED_QUARTERLY_SHARES,SHP_1648012_09042026040543,2026-08-18 17:58:30
LIBERTSHOE,2026-05-28,2026-05-28,415.855660065,CALCULATED_QUARTERLY_SHARES,SHP_1652342_16042026045418,2026-08-18 17:58:30
LICHSGFIN,2026-05-28,2026-05-28,30607.516891980005,CALCULATED_QUARTERLY_SHARES,SHP_1651986_16042026125558,2026-08-18 17:58:30
LICI,2026-05-28,2026-05-28,524974.809183,CALCULATED_QUARTERLY_SHARES,SHP_1655693_21042026101703,2026-08-18 17:58:30
LINC,2026-05-28,2026-05-28,583.8075664529999,CALCULATED_QUARTERLY_SHARES,SHP_1655664_20042026111232,2026-08-18 17:58:30
LINCOLN,2026-05-28,2026-05-28,1518.4215311449998,CALCULATED_QUARTERLY_SHARES,SHP_1652151_16042026032716,2026-08-18 17:58:30
LINDEINDIA,2026-05-28,2026-05-28,61907.8174757,CALCULATED_QUARTERLY_SHARES,SHP_1654246_18042026050454,2026-08-18 17:58:30
LLOYDSENGG,2026-05-28,2026-05-28,11560.17830078,CALCULATED_QUARTERLY_SHARES,SHP_1655104_20042026045448,2026-08-18 17:58:30
LLOYDSENT,2026-05-28,2026-05-28,11410.577035,CALCULATED_QUARTERLY_SHARES,SHP_1670773_21052026063527,2026-08-18 17:58:30
LLOYDSME,2026-05-28,2026-05-28,104616.38641224,CALCULATED_QUARTERLY_SHARES,SHP_1647932_09042026031519,2026-08-18 17:58:30
LMW,2026-05-28,2026-05-28,17088.2817463,CALCULATED_QUARTERLY_SHARES,SHP_1647701_09042026100156,2026-08-18 17:58:30
LODHA,2026-05-28,2026-05-28,92266.3985152,CALCULATED_QUARTERLY_SHARES,SHP_1650672_14042026042734,2026-08-18 17:58:30
LORDSCHLO,2026-05-28,2026-05-28,405.371353896,CALCULATED_QUARTERLY_SHARES,SHP_1652253_16042026042333,2026-08-18 17:58:30
LOTUSDEV,2026-05-28,2026-05-28,6658.66914475,CALCULATED_QUARTERLY_SHARES,SHP_1656588_21042026062914,2026-08-18 17:58:30
LOVABLE,2026-05-28,2026-05-28,106.5668544,CALCULATED_QUARTERLY_SHARES,SHP_1653148_17042026035603,2026-08-18 17:58:30
LPDC,2026-05-28,2026-05-28,93.500219232,CALCULATED_QUARTERLY_SHARES,SHP_1654872_20042026031626,2026-08-18 17:58:30
LT,2026-05-28,2026-05-28,550922.5928225,CALCULATED_QUARTERLY_SHARES,SHP_1652548_16042026061922,2026-08-18 17:58:30
LTF,2026-05-28,2026-05-28,70543.67877332999,CALCULATED_QUARTERLY_SHARES,SHP_1652636_16042026070255,2026-08-18 17:58:30
LTFOODS,2026-05-28,2026-05-28,14051.992145429998,CALCULATED_QUARTERLY_SHARES,SHP_1656095_21042026025027,2026-08-18 17:58:30
LTM,2026-05-28,2026-05-28,118266.3435569,CALCULATED_QUARTERLY_SHARES,SHP_1655112_20042026045943,2026-08-18 17:58:30
LTTS,2026-05-28,2026-05-28,37012.24106804,CALCULATED_QUARTERLY_SHARES,SHP_1654654_20042026123651,2026-08-18 17:58:30
LUMAXIND,2026-05-28,2026-05-28,5588.54097835,CALCULATED_QUARTERLY_SHARES,SHP_1654266_18042026051457,2026-08-18 17:58:30
LUPIN,2026-05-28,2026-05-28,104061.83397288,CALCULATED_QUARTERLY_SHARES,SHP_1655255_20042026054102,2026-08-18 17:58:30
LUXIND,2026-05-28,2026-05-28,4324.4788498,CALCULATED_QUARTERLY_SHARES,SHP_1654491_20042026103841,2026-08-18 17:58:30
LXCHEM,2026-05-28,2026-05-28,4196.11585976,CALCULATED_QUARTERLY_SHARES,SHP_1663550_05052026010105,2026-08-18 17:58:30
LYKALABS,2026-05-28,2026-05-28,205.54775163,CALCULATED_QUARTERLY_SHARES,SHP_1653275_17042026044450,2026-08-18 17:58:30
LYPSAGEMS,2026-05-28,2026-05-28,14.950018005,CALCULATED_QUARTERLY_SHARES,SHP_1652106_16042026025333,2026-08-18 17:58:30
M&M,2026-05-28,2026-05-28,381660.26354064,CALCULATED_QUARTERLY_SHARES,SHP_1656738_21042026074002,2026-08-18 17:58:30
M&MFIN,2026-05-28,2026-05-28,42421.14865436,CALCULATED_QUARTERLY_SHARES,SHP_1654970_20042026035750,2026-08-18 17:58:30
MAANALU,2026-05-28,2026-05-28,855.57732277,CALCULATED_QUARTERLY_SHARES,SHP_1649019_10042026061656,2026-08-18 17:58:30
MACPOWER,2026-05-28,2026-05-28,1056.17443158,CALCULATED_QUARTERLY_SHARES,SHP_1649235_11042026110757,2026-08-18 17:58:30
MADHAV,2026-05-28,2026-05-28,32.360061986,CALCULATED_QUARTERLY_SHARES,SHP_1654470_20042026120549,2026-08-18 17:58:30
MADHUCON,2026-05-28,2026-05-28,38.66608942800001,CALCULATED_QUARTERLY_SHARES,SHP_1646252_06042026042630,2026-08-18 17:58:30
MADRASFERT,2026-05-28,2026-05-28,1107.226031652,CALCULATED_QUARTERLY_SHARES,SHP_1647961_09042026032908,2026-08-18 17:58:30
MAGADSUGAR,2026-05-28,2026-05-28,661.65473766,CALCULATED_QUARTERLY_SHARES,SHP_1655676_21042026064313,2026-08-18 17:58:30
MAGNUM,2026-05-28,2026-05-28,137.635063068,CALCULATED_QUARTERLY_SHARES,SHP_1652117_16042026030543,2026-08-18 17:58:30
MAHABANK,2026-05-28,2026-05-28,61594.790104848,CALCULATED_QUARTERLY_SHARES,SHP_1648420_10042026103701,2026-08-18 17:58:30
MAHAPEXLTD,2026-05-28,2026-05-28,137.31414345599998,CALCULATED_QUARTERLY_SHARES,SHP_1666956_14052026022613,2026-08-18 17:58:30
MAHEPC,2026-05-28,2026-05-28,330.942181752,CALCULATED_QUARTERLY_SHARES,SHP_1646652_07042026032738,2026-08-18 17:58:30
MAHESHWARI,2026-05-28,2026-05-28,163.97030512,CALCULATED_QUARTERLY_SHARES,SHP_1654044_18042026024420,2026-08-18 17:58:30
MAHLIFE,2026-05-28,2026-05-28,7297.9837216,CALCULATED_QUARTERLY_SHARES,SHP_1655425_20042026064417,2026-08-18 17:58:30
MAHLOG,2026-05-28,2026-05-28,3462.6403893,CALCULATED_QUARTERLY_SHARES,SHP_1655218_20042026052906,2026-08-18 17:58:30
MAHSCOOTER,2026-05-28,2026-05-28,14953.1135116,CALCULATED_QUARTERLY_SHARES,SHP_1654535_20042026112110,2026-08-18 17:58:30
MAHSEAMLES,2026-05-28,2026-05-28,8511.4389416,CALCULATED_QUARTERLY_SHARES,SHP_1646550_07042026122220,2026-08-18 17:58:30
MAITHANALL,2026-05-28,2026-05-28,2949.0416493,CALCULATED_QUARTERLY_SHARES,SHP_1649363_11042026035701,2026-08-18 17:58:30
MALLCOM,2026-05-28,2026-05-28,649.8487003000001,CALCULATED_QUARTERLY_SHARES,SHP_1649632_13042026010637,2026-08-18 17:58:30
MALUPAPER,2026-05-28,2026-05-28,55.630194684,CALCULATED_QUARTERLY_SHARES,SHP_1655575_20042026075810,2026-08-18 17:58:30
MAMATA,2026-05-28,2026-05-28,1036.84956873,CALCULATED_QUARTERLY_SHARES,SHP_1654202_18042026043815,2026-08-18 17:58:30
MANAKSIA,2026-05-28,2026-05-28,417.2661393510001,CALCULATED_QUARTERLY_SHARES,SHP_1646743_07042026043819,2026-08-18 17:58:30
MANALIPETC,2026-05-28,2026-05-28,1037.9562921980005,CALCULATED_QUARTERLY_SHARES,SHP_1654927_20042026034256,2026-08-18 17:58:30
MANAPPURAM,2026-05-28,2026-05-28,30877.977123875,CALCULATED_QUARTERLY_SHARES,SHP_1656691_21042026071650,2026-08-18 17:58:30
MANBA,2026-05-28,2026-05-28,543.890412802,CALCULATED_QUARTERLY_SHARES,SHP_1649040_10042026062923,2026-08-18 17:58:30
MANCREDIT,2026-05-28,2026-05-28,404.43010187,CALCULATED_QUARTERLY_SHARES,SHP_1649936_13042026045852,2026-08-18 17:58:30
MANGLMCEM,2026-05-28,2026-05-28,2334.9443355,CALCULATED_QUARTERLY_SHARES,SHP_1653858_18042026102549,2026-08-18 17:58:30
MANINDS,2026-05-28,2026-05-28,3965.0531799,CALCULATED_QUARTERLY_SHARES,SHP_1653391_17042026053801,2026-08-18 17:58:30
MANINFRA,2026-05-28,2026-05-28,4687.002605149,CALCULATED_QUARTERLY_SHARES,SHP_1653849_18042026090148,2026-08-18 17:58:30
MANKIND,2026-05-28,2026-05-28,99920.81820228,CALCULATED_QUARTERLY_SHARES,SHP_1654490_20042026103025,2026-08-18 17:58:30
MANOMAY,2026-05-28,2026-05-28,319.07571592000005,CALCULATED_QUARTERLY_SHARES,SHP_1649800_13042026035733,2026-08-18 17:58:30
MANORAMA,2026-05-28,2026-05-28,8676.70988789,CALCULATED_QUARTERLY_SHARES,SHP_1647849_09042026013622,2026-08-18 17:58:30
MANUGRAPH,2026-05-28,2026-05-28,46.625523546,CALCULATED_QUARTERLY_SHARES,SHP_1654895_20042026033151,2026-08-18 17:58:30
MANYAVAR,2026-05-28,2026-05-28,10110.16349409,CALCULATED_QUARTERLY_SHARES,SHP_1651090_15042026122138,2026-08-18 17:58:30
MAPMYINDIA,2026-05-28,2026-05-28,4629.68777574,CALCULATED_QUARTERLY_SHARES,SHP_1653497_17042026062724,2026-08-18 17:58:30
MARATHON,2026-05-28,2026-05-28,3310.28231751,CALCULATED_QUARTERLY_SHARES,SHP_1654993_20042026041233,2026-08-18 17:58:30
MARICO,2026-05-28,2026-05-28,108231.67431516,CALCULATED_QUARTERLY_SHARES,SHP_1652420_16042026052900,2026-08-18 17:58:30
MARKOLINES,2026-05-28,2026-05-28,377.298603754,CALCULATED_QUARTERLY_SHARES,SHP_1668800_18052026060838,2026-08-18 17:58:30
MARKSANS,2026-05-28,2026-05-28,11297.096472648002,CALCULATED_QUARTERLY_SHARES,SHP_1648616_10042026022024,2026-08-18 17:58:30
MARSONS,2026-05-28,2026-05-28,2586.50958046,CALCULATED_QUARTERLY_SHARES,SHP_1651840_16042026105734,2026-08-18 17:58:30
MARUTI,2026-05-28,2026-05-28,420134.8340384,CALCULATED_QUARTERLY_SHARES,SHP_1653341_17042026051746,2026-08-18 17:58:30
MASFIN,2026-05-28,2026-05-28,5723.386576739999,CALCULATED_QUARTERLY_SHARES,SHP_1654904_20042026033624,2026-08-18 17:58:30
MASTEK,2026-05-28,2026-05-28,5060.71244756,CALCULATED_QUARTERLY_SHARES,SHP_1651511_15042026052605,2026-08-18 17:58:30
MASTERTR,2026-05-28,2026-05-28,1061.033518875,CALCULATED_QUARTERLY_SHARES,SHP_1654493_20042026104012,2026-08-18 17:58:30
MATRIMONY,2026-05-28,2026-05-28,874.5863255800001,CALCULATED_QUARTERLY_SHARES,SHP_1665730_11052026090357,2026-08-18 17:58:30
MAXESTATES,2026-05-28,2026-05-28,7410.964823519999,CALCULATED_QUARTERLY_SHARES,SHP_1652001_16042026010532,2026-08-18 17:58:30
MAXHEALTH,2026-05-28,2026-05-28,96695.95325622,CALCULATED_QUARTERLY_SHARES,SHP_1655650_20042026101712,2026-08-18 17:58:30
MAXIND,2026-05-28,2026-05-28,907.2059067,CALCULATED_QUARTERLY_SHARES,SHP_1652257_16042026042621,2026-08-18 17:58:30
MAYURUNIQ,2026-05-28,2026-05-28,3380.3551152,CALCULATED_QUARTERLY_SHARES,SHP_1650432_14042026010455,2026-08-18 17:58:30
MAZDA,2026-05-28,2026-05-28,416.97764884300005,CALCULATED_QUARTERLY_SHARES,SHP_1651573_15042026060130,2026-08-18 17:58:30
MAZDOCK,2026-05-28,2026-05-28,99031.78803108,CALCULATED_QUARTERLY_SHARES,SHP_1655527_20042026072527,2026-08-18 17:58:30
MBEL,2026-05-28,2026-05-28,1739.193314025,CALCULATED_QUARTERLY_SHARES,SHP_1651802_16042026095427,2026-08-18 17:58:30
MBLINFRA,2026-05-28,2026-05-28,387.60294484,CALCULATED_QUARTERLY_SHARES,SHP_1656139_21042026031047,2026-08-18 17:58:30
MCLOUD,2026-05-28,2026-05-28,1581.679818795,CALCULATED_QUARTERLY_SHARES,SHP_1657053_22042026011524,2026-08-18 17:58:30
MEDANTA,2026-05-28,2026-05-28,32463.67982616,CALCULATED_QUARTERLY_SHARES,SHP_1650074_13042026061032,2026-08-18 17:58:30
MEDIASSIST,2026-05-28,2026-05-28,2743.01637258,CALCULATED_QUARTERLY_SHARES,SHP_1653362_17042026052537,2026-08-18 17:58:30
MEDICAMEQ,2026-05-28,2026-05-28,385.96817342,CALCULATED_QUARTERLY_SHARES,SHP_1652294_16042026043923,2026-08-18 17:58:30
MEDICO,2026-05-28,2026-05-28,406.302153696,CALCULATED_QUARTERLY_SHARES,SHP_1653145_17042026035428,2026-08-18 17:58:30
MEDPLUS,2026-05-28,2026-05-28,10585.88154738,CALCULATED_QUARTERLY_SHARES,SHP_1653424_17042026054643,2026-08-18 17:58:30
MEESHO,2026-05-28,2026-05-28,85793.379632064,CALCULATED_QUARTERLY_SHARES,SHP_1649195_10042026095234,2026-08-18 17:58:30
MEGASTAR,2026-05-28,2026-05-28,317.38487473000004,CALCULATED_QUARTERLY_SHARES,SHP_1649517_13042026113804,2026-08-18 17:58:30
MENONBE,2026-05-28,2026-05-28,835.0824827429999,CALCULATED_QUARTERLY_SHARES,SHP_1654428_19042026094349,2026-08-18 17:58:30
METROBRAND,2026-05-28,2026-05-28,28683.256505520003,CALCULATED_QUARTERLY_SHARES,SHP_1652153_16042026032805,2026-08-18 17:58:30
METROPOLIS,2026-05-28,2026-05-28,11114.880345325,CALCULATED_QUARTERLY_SHARES,SHP_1655780_21042026112130,2026-08-18 17:58:30
MFML,2026-05-28,2026-05-28,25.80821595,CALCULATED_QUARTERLY_SHARES,SHP_1653490_17042026062633,2026-08-18 17:58:30
MFSL,2026-05-28,2026-05-28,58089.8997504,CALCULATED_QUARTERLY_SHARES,SHP_1650925_14042026073545,2026-08-18 17:58:30
MGEL,2026-05-28,2026-05-28,463.715242809,CALCULATED_QUARTERLY_SHARES,SHP_1656478_21042026055937,2026-08-18 17:58:30
MGL,2026-05-28,2026-05-28,10897.15498144,CALCULATED_QUARTERLY_SHARES,SHP_1654518_20042026111018,2026-08-18 17:58:30
MHLXMIRU,2026-05-28,2026-05-28,194.644872474,CALCULATED_QUARTERLY_SHARES,SHP_1653404_17042026054147,2026-08-18 17:58:30
MHRIL,2026-05-28,2026-05-28,4428.129660864,CALCULATED_QUARTERLY_SHARES,SHP_1655483_20042026070619,2026-08-18 17:58:30
MICEL,2026-05-28,2026-05-28,1060.645035717,CALCULATED_QUARTERLY_SHARES,SHP_1647778_09042026121555,2026-08-18 17:58:30
MIDHANI,2026-05-28,2026-05-28,7801.7743,CALCULATED_QUARTERLY_SHARES,SHP_1654212_18042026044637,2026-08-18 17:58:30
MIDWESTLTD,2026-05-28,2026-05-28,4376.49708496,CALCULATED_QUARTERLY_SHARES,SHP_1654998_20042026041541,2026-08-18 17:58:30
MINDTECK,2026-05-28,2026-05-28,695.256393964,CALCULATED_QUARTERLY_SHARES,SHP_1653700_17042026074151,2026-08-18 17:58:30
MIRZAINT,2026-05-28,2026-05-28,437.4207873,CALCULATED_QUARTERLY_SHARES,SHP_1654098_18042026032355,2026-08-18 17:58:30
MITCON,2026-05-28,2026-05-28,137.971288978,CALCULATED_QUARTERLY_SHARES,SHP_1647583_08042026065019,2026-08-18 17:58:30
MITTAL,2026-05-28,2026-05-28,44.83669063,CALCULATED_QUARTERLY_SHARES,SHP_1652320_16042026044907,2026-08-18 17:58:30
MKPL,2026-05-28,2026-05-28,190.326255171,CALCULATED_QUARTERLY_SHARES,SHP_1654482_20042026101154,2026-08-18 17:58:30
MMFL,2026-05-28,2026-05-28,2224.64738304,CALCULATED_QUARTERLY_SHARES,SHP_1651011_15042026111208,2026-08-18 17:58:30
MMP,2026-05-28,2026-05-28,709.4530117529999,CALCULATED_QUARTERLY_SHARES,SHP_1647832_09042026011207,2026-08-18 17:58:30
MMTC,2026-05-28,2026-05-28,9898.156165704,CALCULATED_QUARTERLY_SHARES,SHP_1647334_08042026035451,2026-08-18 17:58:30
MOBIKWIK,2026-05-28,2026-05-28,1585.1248041899998,CALCULATED_QUARTERLY_SHARES,SHP_1651315_15042026033721,2026-08-18 17:58:30
MODIRUBBER,2026-05-28,2026-05-28,322.61859818500005,CALCULATED_QUARTERLY_SHARES,SHP_1656946_22042026101327,2026-08-18 17:58:30
MODISONLTD,2026-05-28,2026-05-28,891.467547033,CALCULATED_QUARTERLY_SHARES,SHP_1648860_10042026051302,2026-08-18 17:58:30
MODTHREAD,2026-05-28,2026-05-28,151.0725912,CALCULATED_QUARTERLY_SHARES,SHP_1649399_11042026050457,2026-08-18 17:58:30
MOHITIND,2026-05-28,2026-05-28,37.65911758,CALCULATED_QUARTERLY_SHARES,SHP_1647460_08042026052223,2026-08-18 17:58:30
MOIL,2026-05-28,2026-05-28,6166.0634835,CALCULATED_QUARTERLY_SHARES,SHP_1653510_17042026063131,2026-08-18 17:58:30
MOKSH,2026-05-28,2026-05-28,106.155237879,CALCULATED_QUARTERLY_SHARES,SHP_1651923_16042026120544,2026-08-18 17:58:30
MOL,2026-05-28,2026-05-28,1273.6798323199998,CALCULATED_QUARTERLY_SHARES,SHP_1652023_16042026013307,2026-08-18 17:58:30
MOLDTECH,2026-05-28,2026-05-28,347.672647797,CALCULATED_QUARTERLY_SHARES,SHP_1656855_21042026092044,2026-08-18 17:58:30
MOLDTKPAC,2026-05-28,2026-05-28,2281.977110195,CALCULATED_QUARTERLY_SHARES,SHP_1656874_21042026094539,2026-08-18 17:58:30
MONARCH,2026-05-28,2026-05-28,2743.70854478,CALCULATED_QUARTERLY_SHARES,SHP_1647312_08042026034010,2026-08-18 17:58:30
MONEYBOXX,2026-05-28,2026-05-28,506.781154397,CALCULATED_QUARTERLY_SHARES,SHP_1653356_17042026052227,2026-08-18 17:58:30
MONTECARLO,2026-05-28,2026-05-28,1154.0478933,CALCULATED_QUARTERLY_SHARES,SHP_1649606_13042026124929,2026-08-18 17:58:30
MOREPENLAB,2026-05-28,2026-05-28,2313.76955069,CALCULATED_QUARTERLY_SHARES,SHP_1648754_10042026040736,2026-08-18 17:58:30
MOSCHIP,2026-05-28,2026-05-28,4032.448036926,CALCULATED_QUARTERLY_SHARES,SHP_1656292_21042026042017,2026-08-18 17:58:30
MOTHERSON,2026-05-28,2026-05-28,150298.638263946,CALCULATED_QUARTERLY_SHARES,SHP_1646996_07042026082014,2026-08-18 17:58:30
MOTILALOFS,2026-05-28,2026-05-28,53811.17844807,CALCULATED_QUARTERLY_SHARES,SHP_1655123_20042026050248,2026-08-18 17:58:30
MOTISONS,2026-05-28,2026-05-28,1170.0709224,CALCULATED_QUARTERLY_SHARES,SHP_1653486_17042026062332,2026-08-18 17:58:30
MOTOGENFIN,2026-05-28,2026-05-28,105.91638127,CALCULATED_QUARTERLY_SHARES,SHP_1649596_13042026124711,2026-08-18 17:58:30
MPHASIS,2026-05-28,2026-05-28,42611.21779725,CALCULATED_QUARTERLY_SHARES,SHP_1654432_19042026104311,2026-08-18 17:58:30
MPSLTD,2026-05-28,2026-05-28,3103.9831346,CALCULATED_QUARTERLY_SHARES,SHP_1655288_20042026055605,2026-08-18 17:58:30
MRF,2026-05-28,2026-05-28,53887.052256,CALCULATED_QUARTERLY_SHARES,SHP_1649781_13042026034537,2026-08-18 17:58:30
MRPL,2026-05-28,2026-05-28,26361.782614206,CALCULATED_QUARTERLY_SHARES,SHP_1646546_07042026121603,2026-08-18 17:58:30
MSPL,2026-05-28,2026-05-28,2418.2985084120005,CALCULATED_QUARTERLY_SHARES,SHP_1655000_20042026041835,2026-08-18 17:58:30
MSTCLTD,2026-05-28,2026-05-28,3087.52724388,CALCULATED_QUARTERLY_SHARES,SHP_1652228_16042026041240,2026-08-18 17:58:30
MSUMI,2026-05-28,2026-05-28,26326.262607850003,CALCULATED_QUARTERLY_SHARES,SHP_1650802_14042026054947,2026-08-18 17:58:30
MTARTECH,2026-05-28,2026-05-28,24271.6349181,CALCULATED_QUARTERLY_SHARES,SHP_1649953_13042026050429,2026-08-18 17:58:30
MTNL,2026-05-28,2026-05-28,1951.130591953,CALCULATED_QUARTERLY_SHARES,SHP_1647071_08042026110729,2026-08-18 17:58:30
MUFIN,2026-05-28,2026-05-28,2506.685571572,CALCULATED_QUARTERLY_SHARES,SHP_1654546_20042026112731,2026-08-18 17:58:30
MUFTI,2026-05-28,2026-05-28,587.5563905399999,CALCULATED_QUARTERLY_SHARES,SHP_1647991_09042026035610,2026-08-18 17:58:30
MUKANDLTD,2026-05-28,2026-05-28,2021.59526322,CALCULATED_QUARTERLY_SHARES,SHP_1651952_16042026123045,2026-08-18 17:58:30
MUKKA,2026-05-28,2026-05-28,696.331651477,CALCULATED_QUARTERLY_SHARES,SHP_1652421_16042026053000,2026-08-18 17:58:30
MUKTAARTS,2026-05-28,2026-05-28,152.578875468,CALCULATED_QUARTERLY_SHARES,SHP_1654649_20042026123057,2026-08-18 17:58:30
MUNJALAU,2026-05-28,2026-05-28,977.75360339,CALCULATED_QUARTERLY_SHARES,SHP_1647273_08042026030910,2026-08-18 17:58:30
MUNJALSHOW,2026-05-28,2026-05-28,567.9160922,CALCULATED_QUARTERLY_SHARES,SHP_1646704_07042026040718,2026-08-18 17:58:30
MURUDCERA,2026-05-28,2026-05-28,211.414413492,CALCULATED_QUARTERLY_SHARES,SHP_1646234_06042026040227,2026-08-18 17:58:30
MUTHOOTCAP,2026-05-28,2026-05-28,330.670614215,CALCULATED_QUARTERLY_SHARES,SHP_1652038_16042026014848,2026-08-18 17:58:30
MUTHOOTFIN,2026-05-28,2026-05-28,132755.63442945,CALCULATED_QUARTERLY_SHARES,SHP_1655952_21042026011910,2026-08-18 17:58:30
MUTHOOTMF,2026-05-28,2026-05-28,3032.85766602,CALCULATED_QUARTERLY_SHARES,SHP_1651967_16042026124536,2026-08-18 17:58:30
MVGJL,2026-05-28,2026-05-28,760.28264538,CALCULATED_QUARTERLY_SHARES,SHP_1651993_16042026125943,2026-08-18 17:58:30
MWL,2026-05-28,2026-05-28,1131.92283115,CALCULATED_QUARTERLY_SHARES,SHP_1647563_08042026063133,2026-08-18 17:58:30
NACLIND,2026-05-28,2026-05-28,3780.396845829,CALCULATED_QUARTERLY_SHARES,SHP_1656476_21042026055908,2026-08-18 17:58:30
NAGREEKEXP,2026-05-28,2026-05-28,85.77344871,CALCULATED_QUARTERLY_SHARES,SHP_1655319_20042026061039,2026-08-18 17:58:30
NAHARCAP,2026-05-28,2026-05-28,441.93517367999993,CALCULATED_QUARTERLY_SHARES,SHP_1648726_10042026034817,2026-08-18 17:58:30
NAHARINDUS,2026-05-28,2026-05-28,488.634284731,CALCULATED_QUARTERLY_SHARES,SHP_1652899_17042026122159,2026-08-18 17:58:30
NAHARPOLY,2026-05-28,2026-05-28,643.74373756,CALCULATED_QUARTERLY_SHARES,SHP_1647245_08042026024307,2026-08-18 17:58:30
NAM-INDIA,2026-05-28,2026-05-28,69489.18294606001,CALCULATED_QUARTERLY_SHARES,SHP_1651676_15042026064704,2026-08-18 17:58:30
NARMADA,2026-05-28,2026-05-28,140.27725464799997,CALCULATED_QUARTERLY_SHARES,SHP_1647396_08042026044146,2026-08-18 17:58:30
NATCAPSUQ,2026-05-28,2026-05-28,174.471721484,CALCULATED_QUARTERLY_SHARES,SHP_1653131_17042026034551,2026-08-18 17:58:30
NATCOPHARM,2026-05-28,2026-05-28,21059.50735232,CALCULATED_QUARTERLY_SHARES,SHP_1647709_09042026102912,2026-08-18 17:58:30
NATHBIOGEN,2026-05-28,2026-05-28,327.21406116,CALCULATED_QUARTERLY_SHARES,SHP_1655777_21042026111957,2026-08-18 17:58:30
NATIONALUM,2026-05-28,2026-05-28,79532.65666137001,CALCULATED_QUARTERLY_SHARES,SHP_1654935_20042026034836,2026-08-18 17:58:30
NAUKRI,2026-05-28,2026-05-28,65200.090857,CALCULATED_QUARTERLY_SHARES,SHP_1654599_20042026115924,2026-08-18 17:58:30
NAVA,2026-05-28,2026-05-28,17405.3699175,CALCULATED_QUARTERLY_SHARES,SHP_1650648_14042026041526,2026-08-18 17:58:30
NAVINFLUOR,2026-05-28,2026-05-28,37122.3147137,CALCULATED_QUARTERLY_SHARES,SHP_1655567_20042026075302,2026-08-18 17:58:30
NAVKARCORP,2026-05-28,2026-05-28,1486.536221196,CALCULATED_QUARTERLY_SHARES,SHP_1655730_21042026110246,2026-08-18 17:58:30
NAVKARURB,2026-05-28,2026-05-28,104.354835,CALCULATED_QUARTERLY_SHARES,SHP_1655836_21042026120444,2026-08-18 17:58:30
NAVNETEDUL,2026-05-28,2026-05-28,3132.899887701,CALCULATED_QUARTERLY_SHARES,SHP_1653374_17042026053017,2026-08-18 17:58:30
NAZARA,2026-05-28,2026-05-28,10724.1380646,CALCULATED_QUARTERLY_SHARES,SHP_1656873_21042026093838,2026-08-18 17:58:30
NBCC,2026-05-28,2026-05-28,26758.90398848,CALCULATED_QUARTERLY_SHARES,SHP_1651651_15042026063257,2026-08-18 17:58:30
NCC,2026-05-28,2026-05-28,9553.889175555,CALCULATED_QUARTERLY_SHARES,SHP_1650418_14042026125258,2026-08-18 17:58:30
NCLIND,2026-05-28,2026-05-28,776.33573628,CALCULATED_QUARTERLY_SHARES,SHP_1653417_17042026054413,2026-08-18 17:58:30
NDGL,2026-05-28,2026-05-28,257.5690146,CALCULATED_QUARTERLY_SHARES,SHP_1653026_17042026022545,2026-08-18 17:58:30
NDL,2026-05-28,2026-05-28,380.563789056,CALCULATED_QUARTERLY_SHARES,SHP_1648504_10042026121921,2026-08-18 17:58:30
NDLVENTURE,2026-05-28,2026-05-28,438.9180658040001,CALCULATED_QUARTERLY_SHARES,SHP_1656848_21042026091514,2026-08-18 17:58:30
NDRAUTO,2026-05-28,2026-05-28,1969.912206315,CALCULATED_QUARTERLY_SHARES,SHP_1655998_21042026015551,2026-08-18 17:58:30
NDTV,2026-05-28,2026-05-28,979.025918677,CALCULATED_QUARTERLY_SHARES,SHP_1648632_10042026024127,2026-08-18 17:58:30
NECCLTD,2026-05-28,2026-05-28,154.0036113,CALCULATED_QUARTERLY_SHARES,SHP_1647982_09042026034605,2026-08-18 17:58:30
NELCAST,2026-05-28,2026-05-28,1198.82502636,CALCULATED_QUARTERLY_SHARES,SHP_1650095_13042026061612,2026-08-18 17:58:30
NELCO,2026-05-28,2026-05-28,1591.9288337000005,CALCULATED_QUARTERLY_SHARES,SHP_1647377_08042026042530,2026-08-18 17:58:30
NEOGEN,2026-05-28,2026-05-28,4688.873091580001,CALCULATED_QUARTERLY_SHARES,SHP_1656744_21042026074230,2026-08-18 17:58:30
NEPHROPLUS,2026-05-28,2026-05-28,6072.06014244,CALCULATED_QUARTERLY_SHARES,SHP_1652920_17042026124218,2026-08-18 17:58:30
NESCO,2026-05-28,2026-05-28,8595.59113,CALCULATED_QUARTERLY_SHARES,SHP_1648429_10042026105010,2026-08-18 17:58:30
NESTLEIND,2026-05-28,2026-05-28,275287.6841285,CALCULATED_QUARTERLY_SHARES,SHP_1655682_21042026092925,2026-08-18 17:58:30
NETWEB,2026-05-28,2026-05-28,23187.8708456,CALCULATED_QUARTERLY_SHARES,SHP_1648051_09042026042759,2026-08-18 17:58:30
NETWORK18,2026-05-28,2026-05-28,4821.916224465001,CALCULATED_QUARTERLY_SHARES,SHP_1655916_21042026125620,2026-08-18 17:58:30
NEULANDLAB,2026-05-28,2026-05-28,21521.3289172,CALCULATED_QUARTERLY_SHARES,SHP_1649252_11042026113922,2026-08-18 17:58:30
